,Dollar Sales,Geography,Product,SKU,Time,Unit Sales
300,24258.4053,Circle K Midwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/28/2018,1517.098518
301,2666.181791,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/31/2016,76.19839358
302,3200.08,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,2/28/2016,92
303,2731.485643,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,3/27/2016,78.06475115
304,1999.242182,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,4/24/2016,57.13753021
305,2554.27,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,5/22/2016,73
306,3883.89,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,6/19/2016,111
307,4067.212215,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,7/17/2016,116.2392745
308,3799.379345,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,8/14/2016,108.5847198
309,4250.397516,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,9/11/2016,121.4746361
310,4863.61,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,10/9/2016,139
311,8222.65,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,11/6/2016,235
312,10986.86,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/4/2016,314
313,8852.47,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/1/2017,253
314,17266.59207,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/29/2017,493.472194
315,20845.56231,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,2/26/2017,595.7577111
316,7039.099609,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,3/26/2017,201.1746101
317,14633.34927,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,4/23/2017,418.2151835
318,18456.1059,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,5/21/2017,527.4680166
319,29643.28438,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,6/18/2017,847.1930375
320,44357.91942,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,7/16/2017,1267.731335
321,60518.95567,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,8/13/2017,1729.607193
322,44087.4,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,9/10/2017,1260
323,51891.76944,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,10/8/2017,1483.045711
324,115646.0219,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,11/5/2017,3305.116373
325,142569.05,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/3/2017,3599
326,151439.0282,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/31/2017,3786.922435
327,146266.4291,Circle K Midwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/28/2018,3657.700151
328,13156072.47,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,1/31/2016,2485529.622
329,13710867.11,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,2/28/2016,2582976.7
330,14668859.37,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,3/27/2016,2756053.215
331,14902419.44,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,4/24/2016,2803833.378
332,15491626.06,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,5/22/2016,2890819.382
333,16124712.86,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,6/19/2016,2967221.27
334,16407147.55,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,7/17/2016,3014289.567
335,16278501.96,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,8/14/2016,3005205.948
336,15825894.92,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,9/11/2016,2920435.333
337,15255473.24,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,10/9/2016,2816601.62
338,15330125.53,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,11/6/2016,2848777.197
339,14868133.66,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,12/4/2016,2735745.1
340,14616157.62,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,1/1/2017,2670513.324
341,13915710.99,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,1/29/2017,2569277.385
342,14569677.26,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,2/26/2017,2699284.872
343,14820396.37,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,3/26/2017,2716502.603
344,15646099.56,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,4/23/2017,2846490
345,15882360.53,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,5/21/2017,2880545.16
346,16034078.7,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,6/18/2017,2901486.22
347,16098714.42,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,7/16/2017,2908810.23
348,15749465.74,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,8/13/2017,2848847.751
349,15645753.8,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,9/10/2017,2827685.59
350,15105479.04,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,10/8/2017,2747165
351,15031334.26,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,11/5/2017,2705003
352,14322918.82,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,12/3/2017,2585748
353,13925120.15,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,12/31/2017,2523245
354,12964780.01,Circle K South Atlantic-RMA - Conv,CIGARETTES,Cigarettes Total,1/28/2018,2377625
355,257955.8673,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/31/2016,26151.80501
356,274875.9151,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/28/2016,26648.31506
357,268983.6898,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/27/2016,26031.21744
358,307157.4639,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/24/2016,31686.00176
359,317985.8589,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/22/2016,34912.81969
360,314031.4409,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/19/2016,34333.74988
361,314956.2022,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/17/2016,34717.95789
362,317101.3513,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/14/2016,35412.92684
363,325334.2667,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/11/2016,36002.99836
364,331891.6196,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/9/2016,35436.1759
365,345080.3388,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/6/2016,36376.57118
366,360760.269,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/4/2016,37748.48492
367,355868.8809,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/1/2017,36234.70761
368,374470.9211,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/29/2017,36417.96008
369,395354.2499,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/26/2017,37733.96119
370,403035.2113,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/26/2017,39333.09847
371,414848.36,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/23/2017,39671
372,459317.1021,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/21/2017,41682.11
373,461780.0814,Circle K South Atlantic-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/18/2017,41750.27
